id	region_id	name	short_name	slug	group_id	province_id	group_slug	latitude	longitude
21422|	21415|	Leticia|	Leticia|	leticia|	152|	21416|	capital|	NULL|	NULL|
21432|	21429|	Caucasia|	Caucasia|	caucasia|	152|	21430|	capital|	NULL|	NULL|
21500|	21429|	Granada|	Granada|	granada|	152|	21493|	capital|	NULL|	NULL|
21504|	21429|	La Ceja|	La Ceja|	la-ceja|	152|	21493|	capital|	NULL|	NULL|
21507|	21429|	Marinilla|	Marinilla|	marinilla|	152|	21493|	capital|	NULL|	NULL|
21512|	21429|	Rionegro|	Rionegro|	rionegro|	152|	21493|	capital|	NULL|	NULL|
21547|	21429|	Apartadó|	Apartadó|	apartado|	152|	21546|	capital|	NULL|	NULL|
21550|	21429|	Carepa|	Carepa|	carepa|	152|	21546|	capital|	NULL|	NULL|
21552|	21429|	Chigorodó|	Chigorodó|	chigorodo|	152|	21546|	capital|	NULL|	NULL|
21556|	21429|	Necocli|	Necocli|	necocli|	152|	21546|	capital|	NULL|	NULL|
21560|	21429|	Turbo|	Turbo|	turbo|	152|	21546|	capital|	NULL|	NULL|
21565|	21429|	Bello|	Bello|	bello|	152|	21563|	capital|	NULL|	NULL|
21567|	21429|	Caldas|	Caldas|	caldas|	152|	21563|	capital|	NULL|	NULL|
21569|	21429|	Copacabana|	Copacabana|	copacabana|	152|	21563|	capital|	NULL|	NULL|
21571|	21429|	Envigado|	Envigado|	envigado|	152|	21563|	capital|	NULL|	NULL|
21573|	21429|	Girardota|	Girardota|	girardota|	152|	21563|	capital|	NULL|	NULL|
21575|	21429|	Itagüi|	Itagüi|	itagui|	152|	21563|	capital|	NULL|	NULL|
21577|	21429|	La Estrella|	La Estrella|	la-estrella|	152|	21563|	capital|	NULL|	NULL|
21579|	21429|	Medellín|	Medellín|	medellin|	152|	21563|	capital|	NULL|	NULL|
21581|	21429|	Sabaneta|	Sabaneta|	sabaneta|	152|	21563|	capital|	NULL|	NULL|
21585|	21583|	Arauca|	Arauca|	arauca|	152|	21584|	capital|	NULL|	NULL|
21592|	21583|	Tame|	Tame|	tame|	152|	21584|	capital|	NULL|	NULL|
21600|	21598|	Barranquilla|	Barranquilla|	barranquilla|	152|	21599|	capital|	NULL|	NULL|
21603|	21598|	Malambo|	Malambo|	malambo|	152|	21599|	capital|	NULL|	NULL|
21606|	21598|	Soledad|	Soledad|	soledad|	152|	21599|	capital|	NULL|	NULL|
21617|	21598|	Baranoa|	Baranoa|	baranoa|	152|	21616|	capital|	NULL|	NULL|
21623|	21598|	Sabanalarga|	Sabanalarga|	sabanalarga|	152|	21616|	capital|	NULL|	NULL|
21633|	21631|	Bogotá D.C.|	Bogotá D.C.|	bogota-d-c|	152|	21632|	capital|	4.59889|	-74.0808|
21643|	21634|	Arjona|	Arjona|	arjona|	152|	21642|	capital|	NULL|	NULL|
21647|	21634|	Cartagena de Indias|	Cartagena|	cartagena|	152|	21642|	capital|	NULL|	NULL|
21656|	21634|	Turbaco|	Turbaco|	turbaco|	152|	21642|	capital|	NULL|	NULL|
21676|	21634|	Magangué|	Magangué|	magangue|	152|	21674|	capital|	NULL|	NULL|
21683|	21634|	Carmen De Bolívar|	Carmen De Bolívar|	carmen-de-bolivar|	152|	21682|	capital|	NULL|	NULL|
21705|	21691|	Tunja|	Tunja|	tunja|	152|	21692|	capital|	NULL|	NULL|
21761|	21691|	Chiquinquirá|	Chiquinquirá|	chiquinquira|	152|	21757|	capital|	NULL|	NULL|
21769|	21691|	Puerto Boyaca|	Puerto Boyaca|	puerto-boyaca|	152|	21757|	capital|	NULL|	NULL|
21809|	21691|	Sogamoso|	Sogamoso|	sogamoso|	152|	21799|	capital|	NULL|	NULL|
21819|	21691|	Duitama|	Duitama|	duitama|	152|	21814|	capital|	NULL|	NULL|
21838|	21833|	Riosucio|	Riosucio|	riosucio|	152|	21834|	capital|	NULL|	NULL|
21853|	21833|	Chinchiná|	Chinchiná|	chinchina|	152|	21852|	capital|	NULL|	NULL|
21855|	21833|	Manizales|	Manizales|	manizales|	152|	21852|	capital|	NULL|	NULL|
21859|	21833|	Villamaria|	Villamaria|	villamaria|	152|	21852|	capital|	NULL|	NULL|
21867|	21833|	La Dorada|	La Dorada|	la-dorada|	152|	21866|	capital|	NULL|	NULL|
21880|	21872|	Florencia|	Florencia|	florencia|	152|	21873|	capital|	NULL|	NULL|
21888|	21872|	Caquetá|	Caquetá|	caqueta|	152|	21873|	capital|	NULL|	NULL|
21913|	21893|	Yopal|	Yopal|	yopal|	152|	21894|	capital|	NULL|	NULL|
21922|	21915|	Popayán|	Popayán|	popayan|	152|	21916|	capital|	NULL|	NULL|
21934|	21915|	Santander De Quilichao|	Santander De Quilichao|	santander-de-quilichao|	152|	21927|	capital|	NULL|	NULL|
21979|	21964|	Agustín Codazzi|	Agustín Codazzi|	agustin-codazzi|	152|	21978|	capital|	NULL|	NULL|
21985|	21964|	Valledupar|	Valledupar|	valledupar|	152|	21978|	capital|	NULL|	NULL|
21988|	21964|	Aguachica|	Aguachica|	aguachica|	152|	21987|	capital|	NULL|	NULL|
22005|	21997|	Quibdó|	Quibdó|	quibdo|	152|	21998|	capital|	NULL|	NULL|
22042|	22035|	Lorica|	Lorica|	lorica|	152|	22039|	capital|	NULL|	NULL|
22047|	22035|	Montería|	Montería|	monteria|	152|	22046|	capital|	NULL|	NULL|
22058|	22035|	Sahagún|	Sahagún|	sahagun|	152|	22056|	capital|	NULL|	NULL|
22062|	22035|	Ayapel|	Ayapel|	ayapel|	152|	22061|	capital|	NULL|	NULL|
22066|	22035|	Montelíbano|	Montelíbano|	montelibano|	152|	22061|	capital|	NULL|	NULL|
22068|	22035|	Planeta Rica|	Planeta Rica|	planeta-rica|	152|	22061|	capital|	NULL|	NULL|
22073|	22035|	Cereté|	Cereté|	cerete|	152|	22072|	capital|	NULL|	NULL|
22075|	22035|	Ciénaga De Oro|	Ciénaga De Oro|	cienaga-de-oro|	152|	22072|	capital|	NULL|	NULL|
22090|	22079|	Girardot|	Girardot|	girardot|	152|	22088|	capital|	NULL|	NULL|
22156|	22079|	Cajicá|	Cajicá|	cajica|	152|	22155|	capital|	NULL|	NULL|
22158|	22079|	Chía|	Chía|	chia|	152|	22155|	capital|	NULL|	NULL|
22166|	22079|	Zipaquirá|	Zipaquirá|	zipaquira|	152|	22155|	capital|	NULL|	NULL|
22172|	22079|	Facatativá|	Facatativá|	facatativa|	152|	22168|	capital|	NULL|	NULL|
22174|	22079|	Funza|	Funza|	funza|	152|	22168|	capital|	NULL|	NULL|
22176|	22079|	Madrid|	Madrid|	madrid|	152|	22168|	capital|	NULL|	NULL|
22178|	22079|	Mosquera|	Mosquera|	mosquera|	152|	22168|	capital|	NULL|	NULL|
22185|	22079|	Soacha|	Soacha|	soacha|	152|	22183|	capital|	NULL|	NULL|
22190|	22079|	Fusagasugá|	Fusagasugá|	fusagasuga|	152|	22187|	capital|	NULL|	NULL|
22225|	22221|	Inirida|	Inirida|	inirida|	152|	22222|	capital|	NULL|	NULL|
22238|	22233|	San José De Guaviare|	San José De Guaviare|	san-jose-de-guaviare|	152|	22234|	capital|	NULL|	NULL|
22244|	22240|	Garzón|	Garzón|	garzon|	152|	22241|	capital|	NULL|	NULL|
22259|	22240|	Neiva|	Neiva|	neiva|	152|	22251|	capital|	NULL|	NULL|
22270|	22240|	La Plata|	La Plata|	la-plata|	152|	22268|	capital|	NULL|	NULL|
22281|	22240|	Pitalito|	Pitalito|	pitalito|	152|	22275|	capital|	NULL|	NULL|
22290|	22286|	Maicao|	Maicao|	maicao|	152|	22287|	capital|	NULL|	NULL|
22292|	22286|	Manaure|	Manaure|	manaure|	152|	22287|	capital|	NULL|	NULL|
22294|	22286|	Riohacha|	Riohacha|	riohacha|	152|	22287|	capital|	NULL|	NULL|
22296|	22286|	Uribia|	Uribia|	uribia|	152|	22287|	capital|	NULL|	NULL|
22313|	22308|	Plato|	Plato|	plato|	152|	22309|	capital|	NULL|	NULL|
22320|	22308|	Ciénaga|	Ciénaga|	cienaga|	152|	22317|	capital|	NULL|	NULL|
22323|	22308|	Fundación|	Fundación|	fundacion|	152|	22317|	capital|	NULL|	NULL|
22326|	22308|	Zona Bananera|	Zona Bananera|	zona-bananera|	152|	22317|	capital|	NULL|	NULL|
22339|	22308|	Santa Marta|	Santa Marta|	santa-marta|	152|	22338|	capital|	NULL|	NULL|
22342|	22308|	El Banco|	El Banco|	el-banco|	152|	22341|	capital|	NULL|	NULL|
22367|	22350|	Villavicencio|	Villavicencio|	villavicencio|	152|	22366|	capital|	NULL|	NULL|
22370|	22350|	Acacias|	Acacias|	acacias|	152|	22369|	capital|	NULL|	NULL|
22394|	22386|	San Juan De Pasto|	San Juan De Pasto|	san-juan-de-pasto|	152|	22387|	capital|	NULL|	NULL|
22423|	22386|	San Andrés De Tumaco|	San Andrés De Tumaco|	san-andres-de-tumaco|	152|	22413|	capital|	NULL|	NULL|
22454|	22386|	Ipiales|	Ipiales|	ipiales|	152|	22443|	capital|	NULL|	NULL|
22481|	22459|	Ocaña|	Ocaña|	ocana|	152|	22473|	capital|	NULL|	NULL|
22486|	22459|	Cúcuta|	Cúcuta|	cucuta|	152|	22485|	capital|	NULL|	NULL|
22489|	22459|	Los Patios|	Los Patios|	los-patios|	152|	22485|	capital|	NULL|	NULL|
22493|	22459|	Villa Del Rosario|	Villa Del Rosario|	villa-del-rosario|	152|	22485|	capital|	NULL|	NULL|
22499|	22459|	Pamplona|	Pamplona|	pamplona|	152|	22495|	capital|	NULL|	NULL|
22528|	22526|	Armenia|	Armenia|	armenia|	152|	22527|	capital|	NULL|	NULL|
22531|	22526|	Calarca|	Calarca|	calarca|	152|	22527|	capital|	NULL|	NULL|
22548|	22546|	Dosquebradas|	Dosquebradas|	dosquebradas|	152|	22547|	capital|	NULL|	NULL|
22552|	22546|	Pereira|	Pereira|	pereira|	152|	22547|	capital|	NULL|	NULL|
22554|	22546|	Santa Rosa De Cabal|	Santa Rosa De Cabal|	santa-rosa-de-cabal|	152|	22547|	capital|	NULL|	NULL|
22596|	22567|	San Andrés|	San Andrés|	san-andres|	152|	22585|	capital|	NULL|	NULL|
22619|	22567|	Barrancabermeja|	Barrancabermeja|	barrancabermeja|	152|	22618|	capital|	NULL|	NULL|
22628|	22567|	Bucaramanga|	Bucaramanga|	bucaramanga|	152|	22627|	capital|	NULL|	NULL|
22633|	22567|	Floridablanca|	Floridablanca|	floridablanca|	152|	22627|	capital|	NULL|	NULL|
22635|	22567|	San Juan De Girón|	San Juan De Girón|	san-juan-de-giron|	152|	22627|	capital|	NULL|	NULL|
22640|	22567|	Piedecuesta|	Piedecuesta|	piedecuesta|	152|	22627|	capital|	NULL|	NULL|
22677|	22667|	Sincelejo|	Sincelejo|	sincelejo|	152|	22672|	capital|	NULL|	NULL|
22687|	22667|	Corozal|	Corozal|	corozal|	152|	22685|	capital|	NULL|	NULL|
22700|	22667|	San Marcos|	San Marcos|	san-marcos|	152|	22696|	capital|	NULL|	NULL|
22732|	22702|	Espinal|	Espinal|	espinal|	152|	22727|	capital|	NULL|	NULL|
22735|	22702|	Ibague|	Ibague|	ibague|	152|	22727|	capital|	NULL|	NULL|
22761|	22758|	Guadalajara De Buga|	Guadalajara De Buga|	guadalajara-de-buga|	152|	22759|	capital|	NULL|	NULL|
22772|	22758|	Tuluá|	Tuluá|	tulua|	152|	22759|	capital|	NULL|	NULL|
22780|	22758|	Cartago|	Cartago|	cartago|	152|	22775|	capital|	NULL|	NULL|
22794|	22758|	Buenaventura|	Buenaventura|	buenaventura|	152|	22793|	capital|	NULL|	NULL|
22800|	22758|	Cali|	Cali|	cali|	152|	22799|	capital|	NULL|	NULL|
22802|	22758|	Candelaria|	Candelaria|	candelaria|	152|	22799|	capital|	NULL|	NULL|
22805|	22758|	Florida|	Florida|	florida|	152|	22799|	capital|	NULL|	NULL|
22807|	22758|	Jamundí|	Jamundí|	jamundi|	152|	22799|	capital|	NULL|	NULL|
22810|	22758|	Palmira|	Palmira|	palmira|	152|	22799|	capital|	NULL|	NULL|
22812|	22758|	Pradera|	Pradera|	pradera|	152|	22799|	capital|	NULL|	NULL|
22815|	22758|	Yumbo|	Yumbo|	yumbo|	152|	22799|	capital|	NULL|	NULL|
22831|	21415|	El Encanto |	El Encanto |	el-encanto|	152|	21416|	capital|	NULL|	NULL|
22832|	21415|	La Chorrera|	La Chorrera|	la-chorrera|	152|	21416|	capital|	NULL|	NULL|
22833|	21415|	La Pedrera|	La Pedrera|	la-pedrera|	152|	21416|	capital|	NULL|	NULL|
22834|	21415|	La Victoria|	La Victoria|	la-victoria|	152|	21416|	capital|	NULL|	NULL|
22835|	21415|	Miriti - Paraná|	Miriti - Paraná|	miriti-parana|	152|	21416|	capital|	NULL|	NULL|
22836|	21415|	Puerto Alegria|	Puerto Alegria|	puerto-alegria|	152|	21416|	capital|	NULL|	NULL|
22837|	21415|	Puerto Arica|	Puerto Arica|	puerto-arica|	152|	21416|	capital|	NULL|	NULL|
22838|	21415|	Puerto Nariño|	Puerto Nariño|	puerto-narino|	152|	21416|	capital|	NULL|	NULL|
22839|	21415|	Puerto Santander|	Puerto Santander|	puerto-santander|	152|	21416|	capital|	NULL|	NULL|
22840|	21415|	Tarapacá|	Tarapacá|	tarapaca|	152|	21416|	capital|	NULL|	NULL|
22841|	21429|	Cáceres|	Cáceres|	caceres|	152|	21430|	capital|	NULL|	NULL|
22842|	21429|	El Bagre|	El Bagre|	el-bagre|	152|	21430|	capital|	NULL|	NULL|
22843|	21429|	Nechí|	Nechí|	nechi|	152|	21430|	capital|	NULL|	NULL|
22844|	21429|	Tarazá|	Tarazá|	taraza|	152|	21430|	capital|	NULL|	NULL|
22845|	21429|	Zaragoza|	Zaragoza|	zaragoza|	152|	21430|	capital|	NULL|	NULL|
22846|	21429|	Caracolí|	Caracolí|	caracoli|	152|	21438|	capital|	NULL|	NULL|
22847|	21429|	Maceo|	Maceo|	maceo|	152|	21438|	capital|	NULL|	NULL|
22848|	21429|	Puerto Berrio|	Puerto Berrio|	puerto-berrio|	152|	21438|	capital|	NULL|	NULL|
22849|	21429|	Puerto Nare|	Puerto Nare|	puerto-nare|	152|	21438|	capital|	NULL|	NULL|
22850|	21429|	Puerto Triunfo|	Puerto Triunfo|	puerto-triunfo|	152|	21438|	capital|	NULL|	NULL|
22851|	21429|	Yondó|	Yondó|	yondo|	152|	21438|	capital|	NULL|	NULL|
22852|	21429|	Amalfi|	Amalfi|	amalfi|	152|	21445|	capital|	NULL|	NULL|
22853|	21429|	Anori|	Anori|	anori|	152|	21445|	capital|	NULL|	NULL|
22854|	21429|	Cisneros|	Cisneros|	cisneros|	152|	21445|	capital|	NULL|	NULL|
22855|	21429|	Remedios|	Remedios|	remedios|	152|	21445|	capital|	NULL|	NULL|
22856|	21429|	San Roque|	San Roque|	san-roque|	152|	21445|	capital|	NULL|	NULL|
22857|	21429|	Santo Domingo|	Santo Domingo|	santo-domingo|	152|	21445|	capital|	NULL|	NULL|
22858|	21429|	Segovia|	Segovia|	segovia|	152|	21445|	capital|	NULL|	NULL|
22859|	21429|	Vegachi|	Vegachi|	vegachi|	152|	21445|	capital|	NULL|	NULL|
22860|	21429|	Yalí|	Yalí|	yali|	152|	21445|	capital|	NULL|	NULL|
22861|	21429|	Yolombó|	Yolombó|	yolombo|	152|	21445|	capital|	NULL|	NULL|
22862|	21429|	Angostura|	Angostura|	angostura|	152|	21456|	capital|	NULL|	NULL|
22863|	21429|	Belmira|	Belmira|	belmira|	152|	21456|	capital|	NULL|	NULL|
22864|	21429|	Briceño|	Briceño|	briceno|	152|	21456|	capital|	NULL|	NULL|
22865|	21429|	Campamento|	Campamento|	campamento|	152|	21456|	capital|	NULL|	NULL|
22866|	21429|	Carolina|	Carolina|	carolina|	152|	21456|	capital|	NULL|	NULL|
22867|	21429|	Don Matías|	Don Matías|	don-matias|	152|	21456|	capital|	NULL|	NULL|
22868|	21429|	Entrerrios|	Entrerrios|	entrerrios|	152|	21456|	capital|	NULL|	NULL|
22869|	21429|	Gómez Plata|	Gómez Plata|	gomez-plata|	152|	21456|	capital|	NULL|	NULL|
22870|	21429|	Guadalupe|	Guadalupe|	guadalupe|	152|	21456|	capital|	NULL|	NULL|
22871|	21429|	Ituango|	Ituango|	ituango|	152|	21456|	capital|	NULL|	NULL|
22872|	21429|	San Andrés|	San Andrés|	san-andres-22872|	152|	21456|	capital|	NULL|	NULL|
22873|	21429|	San José De La Montaña|	San José De La Montaña|	san-jose-de-la-montana|	152|	21456|	capital|	NULL|	NULL|
22874|	21429|	San Pedro|	San Pedro|	san-pedro|	152|	21456|	capital|	NULL|	NULL|
22875|	21429|	Santa Rosa De Osos|	Santa Rosa De Osos|	santa-rosa-de-osos|	152|	21456|	capital|	NULL|	NULL|
22876|	21429|	Toledo|	Toledo|	toledo|	152|	21456|	capital|	NULL|	NULL|
22877|	21429|	Valdivia|	Valdivia|	valdivia|	152|	21456|	capital|	NULL|	NULL|
22878|	21429|	Yarumal|	Yarumal|	yarumal|	152|	21456|	capital|	NULL|	NULL|
22879|	21429|	Abriaqui|	Abriaqui|	abriaqui|	152|	21474|	capital|	NULL|	NULL|
22880|	21429|	Anza|	Anza|	anza|	152|	21474|	capital|	NULL|	NULL|
22881|	21429|	Armenia|	Armenia|	armenia-22881|	152|	21474|	capital|	NULL|	NULL|
22882|	21429|	Buriticá|	Buriticá|	buritica|	152|	21474|	capital|	NULL|	NULL|
22883|	21429|	Cañasgordas|	Cañasgordas|	canasgordas|	152|	21474|	capital|	NULL|	NULL|
22884|	21429|	Dabeiba|	Dabeiba|	dabeiba|	152|	21474|	capital|	NULL|	NULL|
22885|	21429|	Ebéjico|	Ebéjico|	ebejico|	152|	21474|	capital|	NULL|	NULL|
22886|	21429|	Frontino|	Frontino|	frontino|	152|	21474|	capital|	NULL|	NULL|
22887|	21429|	Giraldo|	Giraldo|	giraldo|	152|	21474|	capital|	NULL|	NULL|
22888|	21429|	Heliconia|	Heliconia|	heliconia|	152|	21474|	capital|	NULL|	NULL|
22889|	21429|	Liborina|	Liborina|	liborina|	152|	21474|	capital|	NULL|	NULL|
22890|	21429|	Olaya|	Olaya|	olaya|	152|	21474|	capital|	NULL|	NULL|
22891|	21429|	Peque|	Peque|	peque|	152|	21474|	capital|	NULL|	NULL|
22892|	21429|	Sabanalarga|	Sabanalarga|	sabanalarga-22892|	152|	21474|	capital|	NULL|	NULL|
22893|	21429|	San Jerónimo|	San Jerónimo|	san-jeronimo|	152|	21474|	capital|	NULL|	NULL|
22894|	21429|	Santa Fe De Antioquía|	Santa Fe De Antioquía|	santa-fe-de-antioquia|	152|	21474|	capital|	NULL|	NULL|
22895|	21429|	Sopetrán|	Sopetrán|	sopetran|	152|	21474|	capital|	NULL|	NULL|
22896|	21429|	Uramita|	Uramita|	uramita|	152|	21474|	capital|	NULL|	NULL|
22897|	21429|	Abejorral|	Abejorral|	abejorral|	152|	21493|	capital|	NULL|	NULL|
22898|	21429|	Alejandría|	Alejandría|	alejandria|	152|	21493|	capital|	NULL|	NULL|
22899|	21429|	Argelia|	Argelia|	argelia|	152|	21493|	capital|	NULL|	NULL|
22900|	21429|	Carmen De Viboral|	Carmen De Viboral|	carmen-de-viboral|	152|	21493|	capital|	NULL|	NULL|
22901|	21429|	Cocorná|	Cocorná|	cocorna|	152|	21493|	capital|	NULL|	NULL|
22902|	21429|	Concepción|	Concepción|	concepcion|	152|	21493|	capital|	NULL|	NULL|
22903|	21429|	Guarne|	Guarne|	guarne|	152|	21493|	capital|	NULL|	NULL|
22904|	21429|	Guatape|	Guatape|	guatape|	152|	21493|	capital|	NULL|	NULL|
22905|	21429|	La Unión|	La Unión|	la-union|	152|	21493|	capital|	NULL|	NULL|
22906|	21429|	Nariño|	Nariño|	narino|	152|	21493|	capital|	NULL|	NULL|
22907|	21429|	Peñol|	Peñol|	penol|	152|	21493|	capital|	NULL|	NULL|
22908|	21429|	Retiro|	Retiro|	retiro|	152|	21493|	capital|	NULL|	NULL|
22909|	21429|	San Carlos|	San Carlos|	san-carlos|	152|	21493|	capital|	NULL|	NULL|
22910|	21429|	San Francisco|	San Francisco|	san-francisco|	152|	21493|	capital|	NULL|	NULL|
22911|	21429|	San Luis|	San Luis|	san-luis|	152|	21493|	capital|	NULL|	NULL|
22912|	21429|	San Rafael|	San Rafael|	san-rafael|	152|	21493|	capital|	NULL|	NULL|
22913|	21429|	San Vicente|	San Vicente|	san-vicente|	152|	21493|	capital|	NULL|	NULL|
22914|	21429|	Santuario|	Santuario|	santuario|	152|	21493|	capital|	NULL|	NULL|
22915|	21429|	Sonson|	Sonson|	sonson|	152|	21493|	capital|	NULL|	NULL|
22916|	21429|	Amaga|	Amaga|	amaga|	152|	21521|	capital|	NULL|	NULL|
22917|	21429|	Andes|	Andes|	andes|	152|	21521|	capital|	NULL|	NULL|
22918|	21429|	Angelopolis|	Angelopolis|	angelopolis|	152|	21521|	capital|	NULL|	NULL|
22919|	21429|	Betania|	Betania|	betania|	152|	21521|	capital|	NULL|	NULL|
22920|	21429|	Betulia|	Betulia|	betulia|	152|	21521|	capital|	NULL|	NULL|
22921|	21429|	Caicedo|	Caicedo|	caicedo|	152|	21521|	capital|	NULL|	NULL|
22922|	21429|	Caramanta|	Caramanta|	caramanta|	152|	21521|	capital|	NULL|	NULL|
22923|	21429|	Ciudad Bolívar|	Ciudad Bolívar|	ciudad-bolivar|	152|	21521|	capital|	NULL|	NULL|
22924|	21429|	Concordia|	Concordia|	concordia|	152|	21521|	capital|	NULL|	NULL|
22925|	21429|	Fredonia|	Fredonia|	fredonia|	152|	21521|	capital|	NULL|	NULL|
22926|	21429|	Hispania|	Hispania|	hispania|	152|	21521|	capital|	NULL|	NULL|
22927|	21429|	Jardín|	Jardín|	jardin|	152|	21521|	capital|	NULL|	NULL|
22928|	21429|	Jericó|	Jericó|	jerico|	152|	21521|	capital|	NULL|	NULL|
22929|	21429|	La Pintada|	La Pintada|	la-pintada|	152|	21521|	capital|	NULL|	NULL|
22930|	21429|	Montebello|	Montebello|	montebello|	152|	21521|	capital|	NULL|	NULL|
22931|	21429|	Pueblorrico|	Pueblorrico|	pueblorrico|	152|	21521|	capital|	NULL|	NULL|
22932|	21429|	Salgar|	Salgar|	salgar|	152|	21521|	capital|	NULL|	NULL|
22933|	21429|	Santa Bárbara|	Santa Bárbara|	santa-barbara|	152|	21521|	capital|	NULL|	NULL|
22934|	21429|	Támesis|	Támesis|	tamesis|	152|	21521|	capital|	NULL|	NULL|
22935|	21429|	Tarso|	Tarso|	tarso|	152|	21521|	capital|	NULL|	NULL|
22936|	21429|	Titiribí|	Titiribí|	titiribi|	152|	21521|	capital|	NULL|	NULL|
22937|	21429|	Urrao|	Urrao|	urrao|	152|	21521|	capital|	NULL|	NULL|
22938|	21429|	Valparaíso|	Valparaíso|	valparaiso|	152|	21521|	capital|	NULL|	NULL|
22939|	21429|	Venecia|	Venecia|	venecia|	152|	21521|	capital|	NULL|	NULL|
22940|	21429|	Arboletes|	Arboletes|	arboletes|	152|	21546|	capital|	NULL|	NULL|
22941|	21429|	Murindó|	Murindó|	murindo|	152|	21546|	capital|	NULL|	NULL|
22942|	21429|	Mutata|	Mutata|	mutata|	152|	21546|	capital|	NULL|	NULL|
22943|	21429|	San Juan De Uraba|	San Juan De Uraba|	san-juan-de-uraba|	152|	21546|	capital|	NULL|	NULL|
22944|	21429|	San Pedro De Uraba|	San Pedro De Uraba|	san-pedro-de-uraba|	152|	21546|	capital|	NULL|	NULL|
22945|	21429|	Vigía Del Fuerte|	Vigía Del Fuerte|	vigia-del-fuerte|	152|	21546|	capital|	NULL|	NULL|
22946|	21429|	Barbosa|	Barbosa|	barbosa|	152|	21563|	capital|	NULL|	NULL|
22947|	21583|	Arauquita|	Arauquita|	arauquita|	152|	21584|	capital|	NULL|	NULL|
22948|	21583|	Cravo Norte|	Cravo Norte|	cravo-norte|	152|	21584|	capital|	NULL|	NULL|
22949|	21583|	Fortul|	Fortul|	fortul|	152|	21584|	capital|	NULL|	NULL|
22950|	21583|	Puerto Rondón|	Puerto Rondón|	puerto-rondon|	152|	21584|	capital|	NULL|	NULL|
22951|	21583|	Saravena|	Saravena|	saravena|	152|	21584|	capital|	NULL|	NULL|
22954|	21594|	Providencia Y Santa Catalina|	Providencia Y Santa Catalina|	providencia-y-santa-catalina|	152|	22953|	capital|	NULL|	NULL|
22955|	21594|	San Andrés|	San Andrés|	san-andres-22955|	152|	22953|	capital|	NULL|	NULL|
22956|	21598|	Palmar De Varela|	Palmar De Varela|	palmar-de-varela|	152|	21616|	capital|	NULL|	NULL|
22957|	21598|	Polonuevo|	Polonuevo|	polonuevo|	152|	21616|	capital|	NULL|	NULL|
22958|	21598|	Ponedera|	Ponedera|	ponedera|	152|	21616|	capital|	NULL|	NULL|
22959|	21598|	Sabanagrande|	Sabanagrande|	sabanagrande|	152|	21616|	capital|	NULL|	NULL|
22960|	21598|	Santo Tomas|	Santo Tomas|	santo-tomas|	152|	21616|	capital|	NULL|	NULL|
22961|	21598|	Galape|	Galape|	galape|	152|	21599|	capital|	NULL|	NULL|
22962|	21598|	Puerto Colombia|	Puerto Colombia|	puerto-colombia|	152|	21599|	capital|	NULL|	NULL|
22963|	21598|	Juan De Acosta|	Juan De Acosta|	juan-de-acosta|	152|	21626|	capital|	NULL|	NULL|
22964|	21598|	Piojó|	Piojó|	piojo|	152|	21626|	capital|	NULL|	NULL|
22965|	21598|	Tubara|	Tubara|	tubara|	152|	21626|	capital|	NULL|	NULL|
22966|	21598|	Usiacuri|	Usiacuri|	usiacuri|	152|	21626|	capital|	NULL|	NULL|
22967|	21598|	Campo De La Cruz|	Campo De La Cruz|	campo-de-la-cruz|	152|	21608|	capital|	NULL|	NULL|
22968|	21598|	Candelaria|	Candelaria|	candelaria-22968|	152|	21608|	capital|	NULL|	NULL|
22969|	21598|	Luruaco|	Luruaco|	luruaco|	152|	21608|	capital|	NULL|	NULL|
22970|	21598|	Manati|	Manati|	manati|	152|	21608|	capital|	NULL|	NULL|
22971|	21598|	Repelon|	Repelon|	repelon|	152|	21608|	capital|	NULL|	NULL|
22972|	21598|	Santa Lucía|	Santa Lucía|	santa-lucia|	152|	21608|	capital|	NULL|	NULL|
22973|	21598|	Suan|	Suan|	suan|	152|	21608|	capital|	NULL|	NULL|
22974|	21634|	Cicuco|	Cicuco|	cicuco|	152|	21635|	capital|	NULL|	NULL|
22975|	21634|	Hatillo De La Loba|	Hatillo De La Loba|	hatillo-de-la-loba|	152|	21635|	capital|	NULL|	NULL|
22976|	21634|	Margarita|	Margarita|	margarita|	152|	21635|	capital|	NULL|	NULL|
22977|	21634|	Mompós|	Mompós|	mompos|	152|	21635|	capital|	NULL|	NULL|
22978|	21634|	San Fernando|	San Fernando|	san-fernando|	152|	21635|	capital|	NULL|	NULL|
22979|	21634|	Talaigua Nuevo|	Talaigua Nuevo|	talaigua-nuevo|	152|	21635|	capital|	NULL|	NULL|
22980|	21634|	Arroyohondo|	Arroyohondo|	arroyohondo|	152|	21642|	capital|	NULL|	NULL|
22981|	21634|	Calamar|	Calamar|	calamar|	152|	21642|	capital|	NULL|	NULL|
22982|	21634|	Clemencia |	Clemencia |	clemencia|	152|	21642|	capital|	NULL|	NULL|
22983|	21634|	Mahates|	Mahates|	mahates|	152|	21642|	capital|	NULL|	NULL|
22984|	21634|	San Cristobal|	San Cristobal|	san-cristobal|	152|	21642|	capital|	NULL|	NULL|
22985|	21634|	San Estanislao |	San Estanislao |	san-estanislao|	152|	21642|	capital|	NULL|	NULL|
22986|	21634|	Santa Catalina|	Santa Catalina|	santa-catalina|	152|	21642|	capital|	NULL|	NULL|
